date,channel,total_spend,total_impressions,total_clicks,attributed_orders,attributed_revenue,attributed_margin,promo_flag,day_of_week,week_index,roas
2025-12-13,paid_social,148626.56,782486,13037,20.0,155343.02,55019.97,0,5,23,1.0451901732772393
2025-12-13,referral,37504.42,125781,2471,8.0,57772.96,22941.17,0,5,23,1.5404307012346812
2025-12-13,search,191221.05,796761,20905,44.0,339032.67,140503.56,0,5,23,1.7729882248842375
2025-12-14,email,18236.57,307394,3110,14.0,97826.73000000001,38624.05,0,6,23,5.364316316061628
2025-12-14,organic,5161.86,780657,8529,10.0,80247.40999999999,28281.35,0,6,23,15.5462197734925
2025-12-14,paid_social,169012.33000000002,948062,18198,17.0,93523.41,34574.21,0,6,23,0.5533525867609776
2025-12-14,referral,33939.590000000004,147945,3156,4.0,22887.24,10507.3,0,6,23,0.6743522829827938
2025-12-14,search,149914.52,659684,18408,36.0,226119.81,97703.84,0,6,23,1.5083249441081492
2025-12-15,email,18370.43,300965,3084,12.0,99944.81,41946.01,0,0,23,5.4405264329686345
2025-12-15,organic,4656.4400000000005,715290,6054,7.0,30712.98,11462.83,0,0,23,6.595807097267439
2025-12-15,paid_social,116484.65,658886,12688,20.0,151758.07,54226.17,0,0,23,1.3028160362760244
2025-12-15,referral,30054.19,119318,2611,6.0,46406.16,17246.86,0,0,23,1.5440828716395287
2025-12-15,search,146559.82,631586,14527,31.0,251753.06,104090.79000000001,0,0,23,1.7177495168866883
2025-12-16,email,16529.35,303737,3521,10.0,56438.72,23599.1,0,1,23,3.4144548938706003
2025-12-16,organic,4876.4,740045,7768,12.0,74009.12,26012.27,0,1,23,15.176999425805922
2025-12-16,paid_social,133257.26,715780,13029,12.0,85456.11,33071.21,0,1,23,0.6412867111330369
2025-12-16,referral,28201.3,120451,2454,4.0,16742.66,6385.23,0,1,23,0.5936839791073462
2025-12-16,search,172516.46,738712,22216,30.0,162329.93,68058.5,0,1,23,0.940953286428437
2025-12-17,email,21974.989999999998,271154,3573,11.0,69970.55,26513.420000000002,0,2,23,3.184099287417196
2025-12-17,organic,4211.24,598462,5279,6.0,44396.97,18234.91,0,2,23,10.54249342236491
2025-12-17,paid_social,137774.52000000002,702407,12272,16.0,96896.87,33929.45,0,2,23,0.7033003635214986
2025-12-17,referral,28335.06,132815,2634,5.0,26335.69,11418.240000000002,0,2,23,0.9294383001130048
2025-12-17,search,155334.6,657884,18805,26.0,164607.7,69186.85,0,2,23,1.0596975818652123
2025-12-18,email,17817.37,289728,2740,7.0,61028.58,26540.29,0,3,23,3.4252294249937
2025-12-18,organic,4011.94,725779,8377,11.0,63772.0,25456.510000000002,0,3,23,15.89555177794284
2025-12-18,paid_social,126397.64,653487,11347,15.0,83374.92,28968.08,0,3,23,0.6596240246257762
2025-12-18,referral,30051.62,137715,2712,7.0,63000.439999999995,27713.519999999997,0,3,23,2.09640744825071
2025-12-18,search,176420.49,786470,24002,36.0,201675.28,84975.45999999999,0,3,23,1.1431511158369416
2025-12-19,email,18132.86,303387,2964,12.0,61692.770000000004,25427.0,0,4,24,3.402263625263748
2025-12-19,organic,4306.53,698534,7438,5.0,32985.78,12982.7,0,4,24,7.659479906096092
2025-12-19,paid_social,135174.64,681622,12677,13.0,70863.29999999999,27073.35,0,4,24,0.5242351671881648
2025-12-19,referral,35344.18,138758,2722,6.0,42540.29,18643.26,0,4,24,1.2036009889039723
2025-12-19,search,160217.34,728051,22386,32.0,211628.44,91055.13,0,4,24,1.320883494882639
2025-12-20,email,20693.87,276531,3718,23.0,164249.24000000002,64538.64,0,5,24,7.937096347855671
2025-12-20,organic,4885.58,842449,8002,12.0,67734.28,28595.570000000003,0,5,24,13.864122581146967
2025-12-20,paid_social,143094.19,795979,17612,20.0,86409.02,32579.809999999998,0,5,24,0.60386113510269
2025-12-20,referral,34477.39,97915,1700,2.0,9961.93,3993.3700000000003,0,5,24,0.2889409552173178
2025-12-20,search,213958.77,886875,23029,34.0,243503.55,100907.23,0,5,24,1.1380863238277168
2025-12-21,email,17458.11,255248,3525,13.0,96226.95999999999,41477.02,0,6,24,5.511877287976762
2025-12-21,organic,5555.4400000000005,662232,6466,10.0,65073.36000000001,25772.420000000002,0,6,24,11.713448439727546
2025-12-21,paid_social,150943.3,795134,13705,14.0,96136.81,34125.67,0,6,24,0.6369067722780674
2025-12-21,referral,39567.0,124900,2645,7.0,31303.489999999998,12368.880000000001,0,6,24,0.7911514646043419
2025-12-21,search,191343.17,801637,24470,40.0,272749.0,110903.53,0,6,24,1.4254441378806464
2025-12-22,email,15242.310000000001,268823,3648,17.0,159658.84,61919.030000000006,0,0,24,10.474714134537349
2025-12-22,organic,4103.21,764777,7334,7.0,30041.17,11767.800000000001,0,0,24,7.3213825273383515
2025-12-22,paid_social,130834.66,724845,13760,8.0,24863.94,8219.689999999999,0,0,24,0.19004092646398132
2025-12-22,referral,26777.25,98651,2231,5.0,28009.120000000003,9441.34,0,0,24,1.0460043507081571
2025-12-22,search,146416.58,644942,16589,16.0,127916.06999999999,61102.04,0,0,24,0.8736447060845158
2025-12-23,email,17550.19,368300,4192,20.0,126571.72,55209.46,0,1,24,7.21198573918573
2025-12-23,organic,3939.85,732246,5402,12.0,33413.49,12290.850000000002,0,1,24,8.480904095333578
2025-12-23,paid_social,123809.93,645451,9987,14.0,99191.5,34637.44,0,1,24,0.8011594869652217
2025-12-23,referral,29625.09,141734,3042,6.0,56630.26,25194.53,0,1,24,1.911564150522412
2025-12-23,search,164263.0,736983,17326,28.0,212131.39,87563.87,0,1,24,1.2914130997242228
2025-12-24,email,14269.8,317363,4196,15.0,84599.81,35624.46,0,2,24,5.9285911505417035
2025-12-24,organic,4338.889999999999,628528,5505,6.0,45334.8,19827.03,0,2,24,10.448478758392126
2025-12-24,paid_social,109393.17,574831,9057,13.0,80346.28,28846.920000000002,0,2,24,0.7344725452238015
2025-12-24,referral,32179.79,106506,2240,4.0,26715.37,10844.61,0,2,24,0.8301909366095925
2025-12-24,search,153078.38999999998,670933,19215,32.0,255657.37,107520.29999999999,0,2,24,1.670107518115392
2025-12-25,email,18587.01,246910,2851,15.0,98759.07999999999,40042.159999999996,0,3,24,5.313338724195016
2025-12-25,organic,4881.9,696082,5440,11.0,75682.67,27334.96,0,3,24,15.502707962063951
2025-12-25,paid_social,112267.57,576853,11202,8.0,61969.91,21115.59,0,3,24,0.5519840680616851
2025-12-25,referral,30068.34,120741,2165,4.0,26241.22,10601.95,0,3,24,0.87271927881619
2025-12-25,search,149892.87,662910,20939,39.0,296987.44,130923.41,0,3,24,1.981331333505056
2025-12-26,email,22912.01,421584,5745,26.0,168773.58,68020.75,1,4,25,7.366162113232318
2025-12-26,organic,5428.07,849272,7818,18.0,149912.51,57002.240000000005,1,4,25,27.61801340071149
2025-12-26,paid_social,150804.07,897053,15766,28.0,200263.55,70593.84,1,4,25,1.3279717848463903
2025-12-26,referral,40084.49,114115,2362,9.0,52297.88,22799.390000000003,1,4,25,1.3046911660844382
2025-12-26,search,198363.13,897433,27131,43.0,292621.27,118779.84000000001,1,4,25,1.4751797372828308
2025-12-27,email,24847.02,355526,4858,26.0,179237.37,77713.28,1,5,25,7.213636484375188
2025-12-27,organic,6184.79,583671,6432,14.0,93994.07,38203.990000000005,1,5,25,15.197617057329353
2025-12-27,paid_social,207165.64,1070408,19518,30.0,180870.65,69330.48,1,5,25,0.8730726292255799
2025-12-27,referral,45520.15,130782,2518,12.0,49760.26,20937.95,1,5,25,1.0931479795211572
2025-12-27,search,251118.21,1084537,31934,37.0,260668.25,111755.09,1,5,25,1.038030057636999
2025-12-28,email,28156.38,314268,3864,23.0,148353.47,59458.87,1,6,25,5.268911344427089
2025-12-28,organic,6794.99,749657,9848,13.0,89148.66,36149.600000000006,1,6,25,13.119763237326325
2025-12-28,paid_social,211202.07,1104431,20012,32.0,215893.37,76939.37000000001,1,6,25,1.0222123769904339
2025-12-28,referral,50894.520000000004,138115,3356,11.0,77802.92,27232.629999999997,1,6,25,1.528709181263523
2025-12-28,search,220957.51,958094,27843,35.0,235674.82,93752.51,1,6,25,1.0666069689145212
2025-12-29,email,21724.64,370078,4756,25.0,163491.3,62069.649999999994,1,0,25,7.525616074650719
2025-12-29,organic,5855.7,657126,7660,19.0,109705.22,41869.03,1,0,25,18.734774664002597
2025-12-29,paid_social,160088.63,809590,15448,24.0,140055.82,53344.729999999996,1,0,25,0.8748642548818114
2025-12-29,referral,35592.49,116515,1484,3.0,14218.75,4867.42,1,0,25,0.399487363766907
2025-12-29,search,207382.73,910711,25435,47.0,336200.56,147757.64,1,0,25,1.6211598718948292
2025-12-30,email,23898.03,441305,6262,23.0,160136.23,64036.89,1,1,25,6.7008129958829254
2025-12-30,organic,5167.05,738721,7095,12.0,81212.45,29864.57,1,1,25,15.717372582034235
2025-12-30,paid_social,175114.47,936310,14881,21.0,127256.01,49484.07000000001,1,1,25,0.7267018539358855
2025-12-30,referral,37039.01,113915,2033,8.0,34700.88,13582.64,1,1,25,0.936873852729865
2025-12-30,search,213748.97,903778,24064,40.0,276112.88,118249.45,1,1,25,1.2917623883754856
2025-12-31,email,21965.92,411106,4911,25.0,186511.03,74493.99,1,2,25,8.490927309213546
2025-12-31,organic,5192.88,691459,5569,16.0,113873.1,43086.19,1,2,25,21.928698525673614
2025-12-31,paid_social,146348.06,794434,12338,22.0,151077.53,56004.509999999995,1,2,25,1.0323165882759224
2025-12-31,referral,29811.19,131765,3039,17.0,113683.44,47904.18000000001,1,2,25,3.8134485741763413
2025-12-31,search,191542.32,809213,20830,40.0,311205.51,129164.59,1,2,25,1.6247349932902557
2026-01-01,email,18657.11,387406,4336,14.0,95154.22,38816.72,1,3,25,5.100158599054194
2026-01-01,organic,6162.3,538536,5180,12.0,95117.44,38385.92,1,3,25,15.435379647209645
2026-01-01,paid_social,151086.95,858488,14535,23.0,111537.29,38845.27,1,3,25,0.7382324548877318
2026-01-01,referral,34561.88,101880,2252,7.0,65134.82,28135.45,1,3,25,1.8845855607391728
2026-01-01,search,173693.09,789835,24298,43.0,312795.58999999997,133311.7,1,3,25,1.8008522388541766
2026-01-02,email,18845.47,295015,3400,17.0,109428.87,44151.78,0,4,26,5.8066405348341
2026-01-02,organic,4455.04,749499,8004,9.0,59524.58,24177.7,0,4,26,13.361177452952163
2026-01-02,paid_social,145193.19,780448,12592,15.0,71274.8,24234.71,0,4,26,0.49089630167916276
2026-01-02,referral,30621.5,125412,2595,5.0,24401.51,9990.170000000002,0,4,26,0.7968750714367355
2026-01-02,search,149198.24,635805,15924,31.0,194937.35,77563.34,0,4,26,1.3065660157921435
2026-01-03,email,21165.9,333836,4275,21.0,130525.94,53260.10999999999,0,5,26,6.1668032070452945
2026-01-03,organic,5006.15,668155,6130,7.0,34056.990000000005,12941.5,0,5,26,6.803030272764501
2026-01-03,paid_social,146119.54,752002,14291,2.0,13309.82,4315.87,0,5,26,0.09108857035821492
2026-01-03,referral,33227.67,117943,2428,8.0,54270.6,21837.66,0,5,26,1.6332953830346817
2026-01-03,search,192710.02000000002,867947,25050,24.0,187719.65,84602.85,0,5,26,0.9741042525967253
2026-01-04,email,21554.25,305137,2569,11.0,87601.25,36653.229999999996,0,6,26,4.064221673219898
2026-01-04,organic,5005.21,830911,9717,10.0,81683.25,28959.340000000004,0,6,26,16.319644929982957
2026-01-04,paid_social,149226.64,793673,13887,12.0,100447.07,38556.03,0,6,26,0.6731175479123567
2026-01-04,referral,40603.65,152827,2715,11.0,81699.61,31702.7,0,6,26,2.012124772034041
2026-01-04,search,180968.74,795795,24972,28.0,227275.86000000002,94013.87,0,6,26,1.2558846351032782
2026-01-05,email,18397.37,326926,4823,23.0,133582.61,51701.030000000006,0,0,26,7.2609623005897035
2026-01-05,organic,3624.9500000000003,736550,6514,12.0,86250.11,33974.090000000004,0,0,26,23.793461978785913
2026-01-05,paid_social,132525.63,692556,13204,12.0,62891.66,22312.54,0,0,26,0.4745622412811771
2026-01-05,referral,28475.12,105623,2146,6.0,40413.16,15448.5,0,0,26,1.4192445896628356
2026-01-05,search,185493.79,803973,23547,27.0,178598.63,73070.26,0,0,26,0.9628280817379384
2026-01-06,email,15194.93,309649,3301,14.0,65625.67000000001,26121.32,0,1,26,4.318918876230428
2026-01-06,organic,4784.41,591041,6577,6.0,39146.92,12078.68,0,1,26,8.182183383113069
2026-01-06,paid_social,110530.05,663805,12571,15.0,83358.33,28863.369999999995,0,1,26,0.754168934149582
2026-01-06,referral,30116.0,133616,2375,9.0,53061.11,20817.64,0,1,26,1.761891021383982
2026-01-06,search,165337.73,729589,17315,28.0,188252.82,79668.01999999999,0,1,26,1.138595649039091
2026-01-07,email,16712.6,343942,4077,17.0,108304.63,47051.56,0,2,26,6.480417768629658
2026-01-07,organic,4748.66,677292,7063,5.0,37377.43,14879.97,0,2,26,7.871153125302717
2026-01-07,paid_social,100285.01,623619,13119,8.0,47736.99,16635.629999999997,0,2,26,0.476013214736679
2026-01-07,referral,28876.2,121373,2715,5.0,26187.67,11479.269999999999,0,2,26,0.9068946052458425
2026-01-07,search,170620.49,729223,19572,19.0,127487.24,55438.48,0,2,26,0.7471977134750932
2026-01-08,email,17653.38,322099,3508,7.0,58028.59,25141.3,0,3,26,3.2871093241067713
2026-01-08,organic,4959.63,611247,5870,15.0,109589.93000000001,45807.350000000006,0,3,26,22.09639227119765
2026-01-08,paid_social,139124.63,713736,13390,14.0,70820.58,24180.3,0,3,26,0.5090441570266889
2026-01-08,referral,34520.19,100607,2131,5.0,28107.53,11387.98,0,3,26,0.8142345102967277
2026-01-08,search,156763.14,679174,19052,42.0,271406.37,121842.87999999999,0,3,26,1.731314963453781
2026-01-09,email,19380.79,393869,4050,11.0,73369.93,31237.300000000003,0,4,27,3.785703781940777
2026-01-09,organic,4836.98,830080,9003,11.0,61219.56,22812.28,0,4,27,12.656566700709948
2026-01-09,paid_social,129988.82,686374,11064,19.0,143849.41,53661.98,0,4,27,1.1066290931789364
2026-01-09,referral,33804.8,91754,2134,8.0,75792.95,33710.24,0,4,27,2.2420765690079514
2026-01-09,search,147574.37,650058,18304,26.0,193219.16999999998,77027.79,0,4,27,1.309300320916159
2026-01-10,email,21655.82,206206,3073,10.0,66904.19,27334.889999999996,0,5,27,3.089432309651632
2026-01-10,organic,4670.01,811619,7912,15.0,66053.12999999999,22353.379999999997,0,5,27,14.14410889912441
2026-01-10,paid_social,153174.56,817613,15171,18.0,148699.28,58773.469999999994,0,5,27,0.9707831378787705
2026-01-10,referral,36376.58,105777,2376,5.0,29462.059999999998,13242.64,0,5,27,0.8099183595599145
2026-01-10,search,167147.47,729537,20701,34.0,237476.57,102300.38,0,5,27,1.42076078088409
2026-01-11,email,20032.190000000002,347134,3640,20.0,137061.74,58747.86,0,6,27,6.842074680801249
2026-01-11,organic,4831.92,836542,7905,11.0,66609.04,27593.579999999998,0,6,27,13.785211675689993
2026-01-11,paid_social,156108.49,793587,13773,7.0,51189.69,18798.219999999998,0,6,27,0.32791099318172895
2026-01-11,referral,37393.79,127097,2752,7.0,37184.5,13880.0,0,6,27,0.9944030813672537
2026-01-11,search,211185.11000000002,917303,23596,41.0,293169.06,118061.86,0,6,27,1.388208950905677
2026-01-12,email,18559.78,372700,4366,15.0,107460.64000000001,39736.740000000005,0,0,27,5.7899738035687935
2026-01-12,organic,4437.62,754789,7543,9.0,78061.35,29208.71,0,0,27,17.59081444558119
2026-01-12,paid_social,145193.1,790899,14725,16.0,123725.34,48654.22,0,0,27,0.8521433869791333
2026-01-12,referral,32062.49,106774,2090,8.0,48872.93,18998.28,0,0,27,1.5243023857473328
2026-01-12,search,144601.66,639671,16481,28.0,180373.41,75739.37,0,0,27,1.247381323284947
2026-01-13,email,16235.9,254310,4141,14.0,71495.77,28332.85,0,1,27,4.403560627991057
2026-01-13,organic,4988.7,660137,8086,5.0,28412.96,9764.689999999999,0,1,27,5.695463748070639
2026-01-13,paid_social,134881.25,713052,14214,13.0,82563.98000000001,30996.88,0,1,27,0.6121234789861453
2026-01-13,referral,30836.35,87313,1858,3.0,11835.55,5247.990000000001,0,1,27,0.3838181237403259
2026-01-13,search,151259.91,664675,17750,35.0,265351.16000000003,109614.58,0,1,27,1.754272893590906
2026-01-14,email,20311.33,295620,3525,8.0,65497.200000000004,27247.960000000003,0,2,27,3.2246632790664127
2026-01-14,organic,4759.1900000000005,853052,6640,11.0,75735.70999999999,27967.510000000002,0,2,27,15.91357142707057
2026-01-14,paid_social,135236.85,692978,11582,23.0,120319.71,42601.770000000004,0,2,27,0.8896961885758209
2026-01-14,referral,29007.34,136402,3144,8.0,63057.14,23619.380000000005,0,2,27,2.173833933066596
2026-01-14,search,145965.79,656944,19825,29.0,208643.27,90211.25,0,2,27,1.4293984227400132
2026-01-15,email,18358.37,277927,4247,17.0,107821.75,42172.81,0,3,27,5.873165754911793
2026-01-15,organic,4373.17,553804,5690,9.0,48066.9,18794.46,0,3,27,10.99131751109607
2026-01-15,paid_social,140775.47999999998,710578,14032,14.0,97440.5,33195.25,0,3,27,0.6921695454350432
2026-01-15,referral,36358.69,106887,2505,4.0,25434.65,9654.34,0,3,27,0.6995480310209197
2026-01-15,search,165137.83,699702,18444,25.0,166846.93,73370.26999999999,0,3,27,1.0103495365053543
2026-01-16,email,21207.43,274235,3596,12.0,87920.25,34786.8,0,4,28,4.1457286432160805
2026-01-16,organic,4531.8,545856,4870,6.0,39106.97,15026.609999999999,0,4,28,8.629456286685203
2026-01-16,paid_social,146591.14,775063,11393,15.0,120971.94,43996.6,0,4,28,0.8252336396319723
2026-01-16,referral,31940.59,120179,2513,3.0,22131.620000000003,8953.7,0,4,28,0.6928995362953534
2026-01-16,search,180756.59,768241,23408,29.0,193016.11,79710.63,0,4,28,1.067823364005705
2026-01-17,email,19660.01,254433,2531,8.0,64147.57000000001,26489.04,0,5,28,3.2628452376168684
2026-01-17,organic,4995.6900000000005,771515,8800,8.0,70774.99,28356.98,0,5,28,14.167210135136488
2026-01-17,paid_social,159020.4,906315,17857,21.0,123876.92,45090.61,0,5,28,0.7790001785934384
2026-01-17,referral,36555.99,107692,1662,7.0,43018.29,17222.68,0,5,28,1.1767781422415315
2026-01-17,search,183886.62,774705,21960,43.0,317529.69,134440.54,0,5,28,1.7267688644230885
2026-01-18,email,20869.77,317474,3809,16.0,95511.65,39142.979999999996,0,6,28,4.576554988387509
2026-01-18,organic,5302.53,864885,6019,10.0,59068.84,21120.619999999995,0,6,28,11.139746498369647
2026-01-18,paid_social,157113.78,829436,13382,16.0,103845.47,36923.97,0,6,28,0.6609571101910985
2026-01-18,referral,32292.260000000002,104691,2219,8.0,62332.520000000004,26379.93,0,6,28,1.9302619265421497
2026-01-18,search,189253.57,819487,22465,30.0,197596.25,81627.86,0,6,28,1.044082021808096
2026-01-19,email,18477.16,321474,3733,17.0,127201.11000000002,50740.74,0,0,28,6.884234914889518
2026-01-19,organic,4061.82,828447,6856,7.0,32869.38,12608.61,0,0,28,8.092278830671964
2026-01-19,paid_social,144578.01,770854,14030,11.0,66446.85,22129.4,0,0,28,0.45959167649354143
2026-01-19,referral,33622.28,130277,2814,1.0,4483.94,1374.9699999999993,0,0,28,0.13336216342258764
2026-01-19,search,145860.95,643615,17818,38.0,264655.24,112228.85,0,0,28,1.8144351863881318
2026-01-20,email,19066.42,236950,2983,11.0,74094.81,31159.940000000002,0,1,28,3.8861417088263033
2026-01-20,organic,4733.82,771087,7312,9.0,69295.67,24293.879999999997,0,1,28,14.638425204169149
2026-01-20,paid_social,144152.32,775135,13524,14.0,95609.51,36588.33,0,1,28,0.6632533558946536
2026-01-20,referral,30746.29,125228,2447,9.0,49533.729999999996,18160.789999999997,0,1,28,1.6110473816515747
2026-01-20,search,130217.51,613731,16096,25.0,154750.34,65292.77,0,1,28,1.1883988566514596
2026-01-21,email,18515.6,251302,3585,26.0,204013.94,85530.76,0,2,28,11.01848927390957
2026-01-21,organic,4923.59,722185,8954,12.0,76819.3,33840.780000000006,0,2,28,15.602294260894997
2026-01-21,paid_social,125098.97,668742,10945,9.0,42929.79,14193.789999999999,0,2,28,0.3431666144013816
2026-01-21,referral,30847.32,121986,2231,5.0,27603.59,10674.1,0,2,28,0.8948456462344216
2026-01-21,search,167313.43,728895,21071,34.0,219263.05,94300.59999999999,0,2,28,1.310492827742519
2026-01-22,email,18308.85,290017,3387,11.0,59883.29,23978.59,0,3,28,3.270729182881503
2026-01-22,organic,4730.77,592186,6378,11.0,92315.75,33835.100000000006,0,3,28,19.51389520099265
2026-01-22,paid_social,120281.72,611692,10255,16.0,107927.23,37775.520000000004,0,3,28,0.897287052429912
2026-01-22,referral,31357.23,148953,1942,5.0,34451.62,13058.970000000003,0,3,28,1.0986818669888891
2026-01-22,search,174104.49,767276,21916,32.0,195236.47,82791.18000000001,0,3,28,1.1213752729754414
2026-01-23,email,16281.28,283532,3485,7.0,58056.69,25351.670000000002,0,4,29,3.5658553872914167
2026-01-23,organic,4410.8099999999995,708867,6544,8.0,38915.83,14342.649999999998,0,4,29,8.822830727236042
2026-01-23,paid_social,167854.88999999998,899517,15569,14.0,75891.89,28693.03,0,4,29,0.4521279660068289
2026-01-23,referral,30203.38,126849,2472,7.0,34173.47,14113.099999999999,0,4,29,1.1314452223559086
2026-01-23,search,164055.88,709842,19295,23.0,167770.13,69136.52,0,4,29,1.0226401516361376
2026-01-24,email,19152.49,291800,2739,9.0,53727.68,22701.65,0,5,29,2.805258219688406
2026-01-24,organic,5026.56,943897,10414,16.0,119089.08,41167.51,0,5,29,23.691964285714285
2026-01-24,paid_social,146840.07,764941,13473,12.0,68403.28,27097.3,0,5,29,0.46583524510714275
2026-01-24,referral,36008.29,98212,2076,6.0,34150.65,14012.23,0,5,29,0.9484107687424201
2026-01-24,search,169772.33,750745,19712,37.0,261391.87,110635.8,0,5,29,1.5396612039193902
2026-01-25,email,18954.02,273324,3372,11.0,83561.6,35328.479999999996,0,6,29,4.408647875226469
2026-01-25,organic,5473.62,815582,9380,13.0,62743.11,24305.73,0,6,29,11.462818025365298
2026-01-25,paid_social,166034.83000000002,891487,15421,17.0,69008.22,26078.72,0,6,29,0.41562496254550924
2026-01-25,referral,36362.31,108167,2269,8.0,32271.04,12443.96,0,6,29,0.8874859710507942
2026-01-25,search,192862.59,829206,22464,43.0,318767.33,132222.93,0,6,29,1.6528209540274246
2026-01-26,email,19130.59,279664,3114,13.0,78850.86,30990.16,0,0,29,4.121716057894712
2026-01-26,organic,4486.34,651501,7571,14.0,86250.81,31197.67,0,0,29,19.225205847082474
2026-01-26,paid_social,116765.77,619448,9830,10.0,70243.86,24254.31,0,0,29,0.6015792128121109
2026-01-26,referral,30164.339999999997,92857,2109,5.0,12073.36,4977.14,0,0,29,0.400252748775541
2026-01-26,search,189468.74,816558,21817,30.0,226861.61,100083.88,0,0,29,1.197356408239164
2026-01-27,email,18738.05,330314,4324,17.0,112628.40000000001,44738.97000000001,0,1,29,6.010678805958999
2026-01-27,organic,4267.76,709002,6715,6.0,36187.78,12702.35,0,1,29,8.479338107110053
2026-01-27,paid_social,134654.87,722550,12410,18.0,121274.91,46504.950000000004,0,1,29,0.9006351571242838
2026-01-27,referral,30694.84,121168,2399,6.0,25904.52,9971.26,0,1,29,0.8439372871792132
2026-01-27,search,156208.05,711760,18989,30.0,207547.18,86472.44,0,1,29,1.3286586702797967
2026-01-28,email,18011.16,318634,2958,11.0,83973.03,32945.08,0,2,29,4.662277721146222
2026-01-28,organic,3911.05,761609,7016,8.0,65241.02,26231.420000000002,0,2,29,16.68120325743726
2026-01-28,paid_social,130233.92,673357,11988,14.0,86102.36,31608.05,0,2,29,0.6611362078327981
2026-01-28,referral,29967.879999999997,78369,1709,3.0,17655.65,6724.700000000002,0,2,29,0.5891524525592068
2026-01-28,search,163006.22,727767,17834,39.0,230543.76,93030.63,0,2,29,1.4143249257605017
2026-01-29,email,16131.5,298250,2996,7.0,46343.75,19175.370000000003,0,3,29,2.872872950438583
2026-01-29,organic,4974.37,643949,5324,8.0,41665.07,17611.5,0,3,29,8.375949115164332
2026-01-29,paid_social,142840.44,746157,12814,13.0,75689.7,28972.04,0,3,29,0.529889854721814
2026-01-29,referral,25443.75,94357,1692,4.0,21806.16,9033.869999999999,0,3,29,0.8570340456890199
2026-01-29,search,152120.02,657439,15839,28.0,215014.97,94403.83,0,3,29,1.413456098677873
2026-01-30,email,17937.16,280062,3197,16.0,111854.99,43636.14,0,4,30,6.235936458168406
2026-01-30,organic,5235.51,704627,7956,11.0,86027.34999999999,32858.82,0,4,30,16.431512880311562
2026-01-30,paid_social,137895.5,677073,12995,11.0,53316.9,18727.79,0,4,30,0.3866471349681462
2026-01-30,referral,30629.32,106782,2159,2.0,23846.42,7993.110000000001,0,4,30,0.7785487891993684
2026-01-30,search,164562.52000000002,699355,20170,27.0,196143.16,79199.09,0,4,30,1.1919066382794818
